Year,Month ,Day,period,Total Gross Load,BTM Western Purchases,BTM Upper WCD Purchases,BTM Solar Purchases,BTM Craig Solar, Total Net Load Serve ,,,,Source,,,,,
2019,1,16,5,86,3.08,0.38,0,0,82.85,,,,,,,,,
2019,1,16,6,81,3.08,0.38,0,0,77.07,,,,,,,,,
2019,1,16,7,83,3.08,0.38,0,0,79.94,,,,,,,,,
2019,1,16,8,91,3.08,0.38,0,0,87.61,,,,,,,,,
2019,1,16,9,93,3.08,0.38,0,0.18,89.8,,,,,,,,,
2019,1,16,10,96,3.08,0.38,0.18,2.42,90.33,,,,,,,,,
2019,1,16,11,91,3.08,0.38,0.36,0.72,86.24,,,,,,,,,
2019,1,16,12,94,3.08,0.38,0.24,0.98,89.75,,,,,,,,,
2019,1,16,13,85,3.08,0.38,0.24,0.8,80.3,,,,,,,,,
2019,1,16,14,84,3.08,0.38,0.3,0.8,79.36,,,,,,,,,
2019,1,16,15,93,3.08,0.38,0.36,0.7,88.52,,,,,,,,,
2019,1,16,16,88,3.08,0.38,0.36,0.85,83.8,,,,,,,,,
2019,1,16,17,85,3.08,0.38,0.06,0.66,81.12,,,,,,,,,
2019,1,16,18,88,3.08,0.38,0,0.06,84.24,,,,,,,,,
2019,1,16,19,88,3.08,0.38,0,0,84.87,,,,,,,,,
2019,1,16,20,88,3.08,0.38,0,0,84.05,,,,,,,,,
2019,1,16,21,91,3.08,0.38,0,0,87.71,,,,,,,,,
2019,1,16,22,89,3.08,0.38,0,0,85.88,,,,,,,,,
2019,1,16,23,87,3.08,0.38,0,0,83.38,,,,,,,,,
2019,1,16,24,78,3.08,0.38,0,0,75,,,,,,,,,
2019,1,17,1,80,3.08,0.38,0,0,77.01,,,,,,,,,
2019,1,17,2,86,3.08,0.38,0,0,82.15,,,,,,,,,
2019,1,17,3,84,3.08,0.38,0,0,80.35,,,,,,,,,
2019,1,17,4,86,3.08,0.38,0,0,82.43,,,,,,,,,
2019,1,17,5,87,3.08,0.38,0,0,83.68,,,,,,,,,
2019,1,17,6,89,3.08,0.38,0,0,85.85,,,,,,,,,
2019,1,17,7,94,3.08,0.38,0,0,90.27,,,,,,,,,
2019,1,17,8,87,3.08,0.38,0,0,83.31,,,,,,,,,
2019,1,17,9,93,3.08,0.38,0,0.76,89.17,,,,,,,,,
2019,1,17,10,102,3.08,0.38,0.12,2.18,96.7,,,,,,,,,
2019,1,17,11,100,3.08,0.38,0.06,3.12,93.43,,,,,,,,,
2019,1,17,12,96,3.08,0.38,0.06,1.92,90.75,,,,,,,,,
2019,1,17,13,96,3.08,0.38,0.12,2.18,90.41,,,,,,,,,
2019,1,17,14,96,3.08,0.38,0.12,1.82,90.61,,,,,,,,,
2019,1,17,15,96,3.08,0.38,0.06,1.09,91.05,,,,,,,,,
2019,1,17,16,88,3.08,0.38,0.06,1.09,83.79,,,,,,,,,
2019,1,17,17,86,3.08,0.38,0.06,0.36,81.92,,,,,,,,,
2019,1,17,18,88,3.08,0.38,0,0.04,84.97,,,,,,,,,
2019,1,17,19,89,3.08,0.38,0,0,85.07,,,,,,,,,
2019,1,17,20,87,3.08,0.38,0,0,83.7,,,,,,,,,
2019,1,17,21,89,3.08,0.38,0,0,85.43,,,,,,,,,
2019,1,17,22,87,3.08,0.38,0,0,83.05,,,,,,,,,
2019,1,17,23,81,3.08,0.38,0,0,77.97,,,,,,,,,
2019,1,17,24,78,3.08,0.38,0,0,74.68,,,,,,,,,
2019,1,18,1,79,3.08,0.38,0,0,75.74,,,,,,,,,
2019,1,18,2,74,3.08,0.38,0,0,70.38,,,,,,,,,
2019,1,18,3,70,3.08,0.38,0,0,66.34,,,,,,,,,
2019,1,18,4,71,3.08,0.38,0,0,68.01,,,,,,,,,
2019,1,18,5,72,3.08,0.38,0,0,68.14,,,,,,,,,
2019,1,18,6,72,3.08,0.38,0,0,68.8,,,,,,,,,
2019,1,18,7,74,3.08,0.38,0,0,70.25,,,,,,,,,
2019,1,18,8,83,3.08,0.38,0,0,79.1,,,,,,,,,
2019,1,18,9,88,3.08,0.38,0,0,84.18,,,,,,,,,
2019,1,18,10,89,3.08,0.38,0.18,0.28,85.11,,,,,,,,,
2019,1,18,11,89,3.08,0.38,0.06,0.94,84.49,,,,,,,,,
2019,1,18,12,89,3.08,0.38,0.18,0.74,84.62,,,,,,,,,
2019,1,18,13,87,3.08,0.38,0.18,0.77,82.63,,,,,,,,,
2019,1,18,14,86,3.08,0.38,0.24,0.66,82.11,,,,,,,,,
2019,1,18,15,88,3.08,0.38,0.18,0.75,83.3,,,,,,,,,
2019,1,18,16,86,3.08,0.38,0.24,0.35,82.39,,,,,,,,,
2019,1,18,17,86,3.08,0.38,0,0.16,82.45,,,,,,,,,
2019,1,18,18,91,3.08,0.38,0,0.14,87.45,,,,,,,,,
2019,1,18,19,92,3.08,0.38,0,0,88.66,,,,,,,,,
2019,1,18,20,92,3.08,0.38,0,0,88.5,,,,,,,,,
2019,1,18,21,91,3.08,0.38,0,0,87.33,,,,,,,,,
2019,1,18,22,93,3.08,0.38,0,0,89.32,,,,,,,,,
2019,1,18,23,89,3.08,0.38,0,0,85.33,,,,,,,,,
2019,1,18,24,85,3.08,0.38,0,0,81.81,,,,,,,,,
2019,1,19,1,85,3.08,0.38,0,0,81.82,,,,,,,,,
2019,1,19,2,83,3.08,0.38,0,0,79.94,,,,,,,,,
2019,1,19,3,84,3.08,0.38,0,0,80.2,,,,,,,,,
2019,1,19,4,84,3.08,0.38,0,0,80.99,,,,,,,,,
2019,1,19,5,84,3.08,0.38,0,0,80.59,,,,,,,,,
2019,1,19,6,88,3.08,0.38,0,0,84.84,,,,,,,,,
2019,1,19,7,90,3.08,0.38,0,0,86.44,,,,,,,,,
2019,1,19,8,92,3.08,0.38,0,0,88.65,,,,,,,,,
2019,1,19,9,103,3.08,0.38,0,0.17,99.28,,,,,,,,,
2019,1,19,10,99,3.08,0.38,0.18,1.39,94.3,,,,,,,,,
2019,1,19,11,95,3.08,0.38,0.36,1.11,90.09,,,,,,,,,
2019,1,19,12,98,3.08,0.38,0.3,2.04,91.71,,,,,,,,,
2019,1,19,13,95,3.08,0.38,0.24,2.05,89.35,,,,,,,,,
2019,1,19,14,87,3.08,0.38,0.24,1.32,81.66,,,,,,,,,
2019,1,19,15,93,3.08,0.38,0,0.94,88.4,,,,,,,,,
2019,1,19,16,88,3.08,0.38,0,0.17,84.74,,,,,,,,,
2019,1,19,17,87,3.08,0.38,0,0.1,83.75,,,,,,,,,
2019,1,19,18,93,3.08,0.38,0,0,89.16,,,,,,,,,
2019,1,19,19,93,3.08,0.38,0,0,89.36,,,,,,,,,
2019,1,19,20,93,3.08,0.38,0,0,89.55,,,,,,,,,
2019,1,19,21,98,3.08,0.38,0,0,94.73,,,,,,,,,
2019,1,19,22,96,3.08,0.38,0,0,93,,,,,,,,,
2019,1,19,23,94,3.08,0.38,0,0,90.98,,,,,,,,,
2019,1,19,24,90,3.08,0.38,0,0,86.52,,,,,,,,,
2019,1,20,1,90,3.08,0.38,0,0,86.18,,,,,,,,,
2019,1,20,2,82,3.08,0.38,0,0,78.06,,,,,,,,,
2019,1,20,3,86,3.08,0.38,0,0,82.6,,,,,,,,,
2019,1,20,4,87,3.08,0.38,0,0,83.57,,,,,,,,,
2019,1,20,5,88,3.08,0.38,0,0,84.36,,,,,,,,,
2019,1,20,6,81,3.08,0.38,0,0,77.09,,,,,,,,,
2019,1,20,7,78,3.08,0.38,0,0,74.1,,,,,,,,,
2019,1,20,8,86,3.08,0.38,0,0,83.02,,,,,,,,,
2019,1,20,9,87,3.08,0.38,0,0.07,83.67,,,,,,,,,
2019,1,20,10,93,3.08,0.38,0.24,0.16,89.47,,,,,,,,,
2019,1,20,11,95,3.08,0.38,0.12,1.33,89.97,,,,,,,,,
2019,1,20,12,91,3.08,0.38,0.24,0.74,86.65,,,,,,,,,
2019,1,20,13,85,3.08,0.38,0.12,1.15,80.09,,,,,,,,,
2019,1,20,14,87,3.08,0.38,0.12,2.15,81.32,,,,,,,,,
2019,1,20,15,85,3.08,0.38,0.36,2.88,78.61,,,,,,,,,
2019,1,20,16,81,3.08,0.38,0.36,3.49,73.99,,,,,,,,,
2019,1,20,17,83,3.08,0.38,0,2.98,76.35,,,,,,,,,
2019,1,20,18,88,3.08,0.38,0,0.39,84.49,,,,,,,,,
2019,1,20,19,90,3.08,0.38,0,0,86.64,,,,,,,,,
2019,1,20,20,90,3.08,0.38,0,0,86.79,,,,,,,,,
2019,1,20,21,91,3.08,0.38,0,0,87.77,,,,,,,,,
2019,1,20,22,94,3.08,0.38,0,0,90.32,,,,,,,,,
2019,1,20,23,87,3.08,0.38,0,0,83.2,,,,,,,,,
2019,1,20,24,84,3.08,0.38,0,0,80.27,,,,,,,,,
2019,1,21,1,85,3.08,0.38,0,0,81.85,,,,,,,,,
2019,1,21,2,86,3.08,0.38,0,0,82.3,,,,,,,,,
2019,1,21,3,87,3.08,0.38,0,0,83.74,,,,,,,,,
2019,1,21,4,88,3.08,0.38,0,0,84.26,,,,,,,,,
2019,1,21,5,89,3.08,0.38,0,0,85.96,,,,,,,,,
2019,1,21,6,92,3.08,0.38,0,0,88.19,,,,,,,,,
2019,1,21,7,93,3.08,0.38,0,0,89.41,,,,,,,,,
2019,1,21,8,90,3.08,0.38,0,0,86.87,,,,,,,,,
2019,1,21,9,91,3.08,0.38,0,1.05,86.51,,,,,,,,,
2019,1,21,10,94,3.08,0.38,0.06,3.47,87.18,,,,,,,,,
2019,1,21,11,91,3.08,0.38,0.12,3.59,83.93,,,,,,,,,
2019,1,21,12,85,3.08,0.38,0.12,3.39,77.95,,,,,,,,,
2019,1,21,13,81,3.08,0.38,0.12,3.2,74.35,,,,,,,,,
2019,1,21,14,79,3.08,0.38,0.06,3.24,72,,,,,,,,,
2019,1,21,15,77,3.08,0.38,0.06,3.42,70.33,,,,,,,,,
2019,1,21,16,79,3.08,0.38,0,3.5,71.91,,,,,,,,,
2019,1,21,17,81,3.08,0.38,0,2.91,74.42,,,,,,,,,
2019,1,21,18,86,3.08,0.38,0,0.36,82.39,,,,,,,,,
2019,1,21,19,86,3.08,0.38,0,0,82.84,,,,,,,,,
2019,1,21,20,88,3.08,0.38,0,0,84.75,,,,,,,,,
2019,1,21,21,89,3.08,0.38,0,0,85.3,,,,,,,,,
2019,1,21,22,88,3.08,0.38,0,0,84.17,,,,,,,,,
2019,1,21,23,84,3.08,0.38,0,0,80.49,,,,,,,,,
2019,1,21,24,80,3.08,0.38,0,0,76.69,,,,,,,,,
2019,1,22,1,78,3.08,0.38,0,0,75.01,,,,,,,,,
2019,1,22,2,78,3.08,0.38,0,0,74.52,,,,,,,,,
2019,1,22,3,77,3.08,0.38,0,0,73.92,,,,,,,,,
2019,1,22,4,77,3.08,0.38,0,0,73.3,,,,,,,,,
2019,1,22,5,79,3.08,0.38,0,0,75.11,,,,,,,,,
2019,1,22,6,85,3.08,0.38,0,0,81.19,,,,,,,,,
2019,1,22,7,93,3.08,0.38,0,0,89.5,,,,,,,,,
2019,1,22,8,94,3.08,0.38,0,0,90.62,,,,,,,,,
2019,1,22,9,99,3.08,0.38,0.06,0.04,95.13,,,,,,,,,
2019,1,22,10,98,3.08,0.38,0.24,0.28,94.21,,,,,,,,,
2019,1,22,11,103,3.08,0.38,0.18,0.93,98.5,,,,,,,,,
2019,1,22,12,98,3.08,0.38,0.06,0.56,94.35,,,,,,,,,
2019,1,22,13,87,3.08,0.38,0.12,0.94,82.34,,,,,,,,,
2019,1,22,14,92,3.08,0.38,0.06,0.92,87.25,,,,,,,,,
2019,1,22,15,96,3.08,0.38,0.24,1.22,91.45,,,,,,,,,
2019,1,22,16,88,3.08,0.38,0.18,0.36,83.91,,,,,,,,,
2019,1,22,17,86,3.08,0.38,0,1.95,80.11,,,,,,,,,
2019,1,22,18,93,3.08,0.38,0,0.17,89.55,,,,,,,,,
2019,1,22,19,95,3.08,0.38,0,0,91.84,,,,,,,,,
2019,1,22,20,96,3.08,0.38,0,0,92.65,,,,,,,,,
2019,1,22,21,100,3.08,0.38,0,0,96.48,,,,,,,,,
2019,1,22,22,103,3.08,0.38,0,0,99.49,,,,,,,,,
2019,1,22,23,91,3.08,0.38,0,0,87.82,,,,,,,,,
2019,1,22,24,85,3.08,0.38,0,0,81.36,,,,,,,,,
2019,1,23,1,90,3.08,0.38,0,0,86.81,,,,,,,,,
2019,1,23,2,91,3.08,0.38,0,0,87.64,,,,,,,,,
2019,1,23,3,94,3.08,0.38,0,0,90.44,,,,,,,,,
2019,1,23,4,92,3.08,0.38,0,0,88.29,,,,,,,,,
2019,1,23,5,88,3.08,0.38,0,0,84.61,,,,,,,,,
2019,1,23,6,89,3.08,0.38,0,0,85.14,,,,,,,,,
2019,1,23,7,95,3.08,0.38,0,0,91.42,,,,,,,,,
2019,1,23,8,100,3.08,0.38,0,0,96.82,,,,,,,,,
2019,1,23,9,104,3.08,0.38,0.06,0.24,100.12,,,,,,,,,
2019,1,23,10,104,3.08,0.38,0.18,1.22,98.72,,,,,,,,,
2019,1,23,11,99,3.08,0.38,0.24,0.83,94.2,,,,,,,,,
2019,1,23,12,97,3.08,0.38,0.12,1.25,92.37,,,,,,,,,
2019,1,23,13,100,3.08,0.38,0.24,1.29,95.11,,,,,,,,,
2019,1,23,14,94,3.08,0.38,0.18,1.16,88.91,,,,,,,,,
2019,1,23,15,93,3.08,0.38,0.3,1.11,88.55,,,,,,,,,
2019,1,23,16,93,3.08,0.38,0.12,0.73,88.43,,,,,,,,,
2019,1,23,17,100,3.08,0.38,0.06,2.87,93.27,,,,,,,,,
2019,1,23,18,100,3.08,0.38,0,0.39,96.03,,,,,,,,,
2019,1,23,19,99,3.08,0.38,0,0,95.37,,,,,,,,,
2019,1,23,20,96,3.08,0.38,0,0,92.75,,,,,,,,,
2019,1,23,21,95,3.08,0.38,0,0,91.74,,,,,,,,,
2019,1,23,22,92,3.08,0.38,0,0,88.34,,,,,,,,,
2019,1,23,23,91,3.08,0.38,0,0,87.56,,,,,,,,,
2019,1,23,24,89,3.08,0.38,0,0,85.14,,,,,,,,,
2019,1,24,1,83,3.08,0.38,0,0,79.45,,,,,,,,,
2019,1,24,2,82,3.08,0.38,0,0,78.31,,,,,,,,,
2019,1,24,3,79,3.08,0.38,0,0,76.03,,,,,,,,,
2019,1,24,4,80,3.08,0.38,0,0,76.3,,,,,,,,,
2019,1,24,5,82,3.08,0.38,0,0,78.3,,,,,,,,,
2019,1,24,6,83,3.08,0.38,0,0,80.02,,,,,,,,,
2019,1,24,7,89,3.08,0.38,0,0,85.16,,,,,,,,,
2019,1,24,8,93,3.08,0.38,0,0,89.88,,,,,,,,,
2019,1,24,9,96,3.08,0.38,0.06,1.13,91.45,,,,,,,,,
2019,1,24,10,95,3.08,0.38,0.12,3.59,87.9,,,,,,,,,
2019,1,24,11,95,3.08,0.38,0.06,3.79,88.02,,,,,,,,,
2019,1,24,12,96,3.08,0.38,0.18,3.62,89.14,,,,,,,,,
2019,1,24,13,93,3.08,0.38,0.06,3.45,85.76,,,,,,,,,
2019,1,24,14,90,3.08,0.38,0.12,3.46,83.23,,,,,,,,,
2019,1,24,15,90,3.08,0.38,0.06,3.69,83.26,,,,,,,,,
2019,1,24,16,89,3.08,0.38,0,3.87,81.51,,,,,,,,,
2019,1,24,17,88,3.08,0.38,0.06,3.54,81.38,,,,,,,,,
2019,1,24,18,93,3.08,0.38,0,0.63,88.76,,,,,,,,,
2019,1,24,19,95,3.08,0.38,0,0,91.55,,,,,,,,,
2019,1,24,20,95,3.08,0.38,0,0,91.99,,,,,,,,,
2019,1,24,21,94,3.08,0.38,0,0,90.32,,,,,,,,,
2019,1,24,22,90,3.08,0.38,0,0,86.35,,,,,,,,,
2019,1,24,23,85,3.08,0.38,0,0,81.67,,,,,,,,,
2019,1,24,24,81,3.08,0.38,0,0,77.59,,,,,,,,,
2019,1,25,1,78,3.08,0.38,0,0,74.65,,,,,,,,,
2019,1,25,2,79,3.08,0.38,0,0,75.3,,,,,,,,,
2019,1,25,3,77,3.08,0.38,0,0,73.8,,,,,,,,,
2019,1,25,4,78,3.08,0.38,0,0,74.98,,,,,,,,,
2019,1,25,5,81,3.08,0.38,0,0,77.61,,,,,,,,,
2019,1,25,6,83,3.08,0.38,0,0,79.71,,,,,,,,,
2019,1,25,7,85,3.08,0.38,0,0,81.99,,,,,,,,,
2019,1,25,8,91,3.08,0.38,0,0,87.27,,,,,,,,,
2019,1,25,9,92,3.08,0.38,0,0.12,88.74,,,,,,,,,
2019,1,25,10,92,3.08,0.38,0.06,1.03,86.96,,,,,,,,,
2019,1,25,11,89,3.08,0.38,0.06,1.03,84.25,,,,,,,,,
2019,1,25,12,86,3.08,0.38,0.12,1.7,81.04,,,,,,,,,
2019,1,25,13,84,3.08,0.38,0.06,3.3,77.12,,,,,,,,,
2019,1,25,14,83,3.08,0.38,0.12,2.21,76.79,,,,,,,,,
2019,1,25,15,79,3.08,0.38,0.06,1.42,74.16,,,,,,,,,
2019,1,25,16,79,3.08,0.38,0.12,0.77,74.34,,,,,,,,,
2019,1,25,17,82,3.08,0.38,0.18,0.27,77.6,,,,,,,,,
2019,1,25,18,89,3.08,0.38,0,0.05,85.63,,,,,,,,,
2019,1,25,19,90,3.08,0.38,0,0,86.66,,,,,,,,,
2019,1,25,20,91,3.08,0.38,0,0,87.57,,,,,,,,,
2019,1,25,21,93,3.08,0.38,0,0,89.06,,,,,,,,,
2019,1,25,22,88,3.08,0.38,0,0,84.95,,,,,,,,,
2019,1,25,23,84,3.08,0.38,0,0,80.84,,,,,,,,,
2019,1,25,24,80,3.08,0.38,0,0,76.83,,,,,,,,,
2019,1,26,1,77,3.08,0.38,0,0,73.48,,,,,,,,,
2019,1,26,2,76,3.08,0.38,0,0,72.46,,,,,,,,,
2019,1,26,3,77,3.08,0.38,0,0,73.43,,,,,,,,,
2019,1,26,4,77,3.08,0.38,0,0,73.98,,,,,,,,,
2019,1,26,5,78,3.08,0.38,0,0,74.05,,,,,,,,,
2019,1,26,6,79,3.08,0.38,0,0,75.69,,,,,,,,,
2019,1,26,7,84,3.08,0.38,0,0,80.34,,,,,,,,,
2019,1,26,8,89,3.08,0.38,0,0,85.65,,,,,,,,,
2019,1,26,9,92,3.08,0.38,0,0.33,87.75,,,,,,,,,
2019,1,26,10,92,3.08,0.38,0.12,1.77,87.14,,,,,,,,,
2019,1,26,11,90,3.08,0.38,0.36,3.61,82.35,,,,,,,,,
2019,1,26,12,87,3.08,0.38,0.3,3.54,80.14,,,,,,,,,
2019,1,26,13,86,3.08,0.38,0.06,1.38,81.06,,,,,,,,,
2019,1,26,14,84,3.08,0.38,0.06,2.71,77.89,,,,,,,,,
2019,1,26,15,82,3.08,0.38,0.18,2.84,75.48,,,,,,,,,
2019,1,26,16,80,3.08,0.38,0.3,2.08,74.41,,,,,,,,,
2019,1,26,17,79,3.08,0.38,0.18,1.07,73.96,,,,,,,,,
2019,1,26,18,87,3.08,0.38,0,0.16,83.56,,,,,,,,,
2019,1,26,19,93,3.08,0.38,0,0,89.15,,,,,,,,,
2019,1,26,20,92,3.08,0.38,0,0,88.12,,,,,,,,,
2019,1,26,21,89,3.08,0.38,0,0,85.59,,,,,,,,,
2019,1,26,22,89,3.08,0.38,0,0,85.95,,,,,,,,,
2019,1,26,23,86,3.08,0.38,0,0,82.21,,,,,,,,,
2019,1,26,24,82,3.08,0.38,0,0,78.16,,,,,,,,,
2019,1,27,1,80,3.08,0.38,0,0,76.2,,,,,,,,,
2019,1,27,2,79,3.08,0.38,0,0,75.58,,,,,,,,,
2019,1,27,3,77,3.08,0.38,0,0,73.87,,,,,,,,,
2019,1,27,4,78,3.08,0.38,0,0,74.1,,,,,,,,,
2019,1,27,5,78,3.08,0.38,0,0,74.71,,,,,,,,,
2019,1,27,6,77,3.08,0.38,0,0,73.15,,,,,,,,,
2019,1,27,7,79,3.08,0.38,0,0,75.92,,,,,,,,,
2019,1,27,8,84,3.08,0.38,0,0,80.47,,,,,,,,,
2019,1,27,9,88,3.08,0.38,0.06,1.27,82.79,,,,,,,,,
2019,1,27,10,89,3.08,0.38,0.18,3.72,81.53,,,,,,,,,
2019,1,27,11,88,3.08,0.38,0.3,3.88,79.97,,,,,,,,,
2019,1,27,12,84,3.08,0.38,0.06,3.7,77.15,,,,,,,,,
2019,1,27,13,82,3.08,0.38,0.18,3.52,75.14,,,,,,,,,
2019,1,27,14,81,3.08,0.38,0.3,3.53,73.88,,,,,,,,,
2019,1,27,15,80,3.08,0.38,0.36,3.74,72.1,,,,,,,,,
2019,1,27,16,79,3.08,0.38,0.42,3.89,70.88,,,,,,,,,
2019,1,27,17,78,3.08,0.38,0.18,3.59,70.77,,,,,,,,,
2019,1,27,18,84,3.08,0.38,0,0.76,79.35,,,,,,,,,
2019,1,27,19,86,3.08,0.38,0,0,82.95,,,,,,,,,
2019,1,27,20,85,3.08,0.38,0,0,81.55,,,,,,,,,
2019,1,27,21,87,3.08,0.38,0,0,83.1,,,,,,,,,
2019,1,27,22,86,3.08,0.38,0,0,82.62,,,,,,,,,
2019,1,27,23,81,3.08,0.38,0,0,77.44,,,,,,,,,
2019,1,27,24,78,3.08,0.38,0,0,74.65,,,,,,,,,
2019,1,28,1,76,3.08,0.38,0,0,72.43,,,,,,,,,
2019,1,28,2,75,3.08,0.38,0,0,71.32,,,,,,,,,
2019,1,28,3,75,3.08,0.38,0,0,71.25,,,,,,,,,
2019,1,28,4,75,3.08,0.38,0,0,71.2,,,,,,,,,
2019,1,28,5,76,3.08,0.38,0,0,72.14,,,,,,,,,
2019,1,28,6,79,3.08,0.38,0,0,75.35,,,,,,,,,
2019,1,28,7,84,3.08,0.38,0,0,80.45,,,,,,,,,
2019,1,28,8,88,3.08,0.38,0,0,84.65,,,,,,,,,
2019,1,28,9,92,3.08,0.38,0.06,0.36,87.63,,,,,,,,,
2019,1,28,10,90,3.08,0.38,0.3,2.38,84.26,,,,,,,,,
2019,1,28,11,88,3.08,0.38,0.36,2.97,80.86,,,,,,,,,
2019,1,28,12,86,3.08,0.38,0.36,2.82,79.44,,,,,,,,,
2019,1,28,13,84,3.08,0.38,0.12,2.89,77.66,,,,,,,,,
2019,1,28,14,83,3.08,0.38,0.12,3.06,76.47,,,,,,,,,
2019,1,28,15,83,3.08,0.38,0.24,3.66,75.47,,,,,,,,,
2019,1,28,16,82,3.08,0.38,0.3,3.78,74.43,,,,,,,,,
2019,1,28,17,82,3.08,0.38,0.18,2.41,75.83,,,,,,,,,
2019,1,28,18,90,3.08,0.38,0,0.49,85.83,,,,,,,,,
2019,1,28,19,92,3.08,0.38,0,0,88.99,,,,,,,,,
2019,1,28,20,90,3.08,0.38,0,0,86.86,,,,,,,,,
2019,1,28,21,93,3.08,0.38,0,0,89.41,,,,,,,,,
2019,1,28,22,90,3.08,0.38,0,0,86.83,,,,,,,,,
2019,1,28,23,88,3.08,0.38,0,0,84.29,,,,,,,,,
2019,1,28,24,87,3.08,0.38,0,0,83.51,,,,,,,,,
2019,1,29,1,86,3.08,0.38,0,0,82.18,,,,,,,,,
2019,1,29,2,86,3.08,0.38,0,0,82.22,,,,,,,,,
2019,1,29,3,87,3.08,0.38,0,0,83.67,,,,,,,,,
2019,1,29,4,87,3.08,0.38,0,0,83.95,,,,,,,,,
2019,1,29,5,87,3.08,0.38,0,0,83.82,,,,,,,,,
2019,1,29,6,91,3.08,0.38,0,0,87.45,,,,,,,,,
2019,1,29,7,96,3.08,0.38,0,0,92.83,,,,,,,,,
2019,1,29,8,101,3.08,0.38,0,0,97.34,,,,,,,,,
2019,1,29,9,102,3.08,0.38,0.06,0.59,98.19,,,,,,,,,
2019,1,29,10,101,3.08,0.38,0.3,2.29,95,,,,,,,,,
2019,1,29,11,98,3.08,0.38,0.36,0.22,93.6,,,,,,,,,
2019,1,29,12,94,3.08,0.38,0.12,0.18,89.94,,,,,,,,,
2019,1,29,13,90,3.08,0.38,0.06,1.18,85.42,,,,,,,,,
2019,1,29,14,88,3.08,0.38,0.3,1.57,82.61,,,,,,,,,
2019,1,29,15,87,3.08,0.38,0.06,1.52,81.7,,,,,,,,,
2019,1,29,16,85,3.08,0.38,0.36,1.26,80.35,,,,,,,,,
2019,1,29,17,85,3.08,0.38,0.18,1.53,80.26,,,,,,,,,
2019,1,29,18,92,3.08,0.38,0,0.25,88.33,,,,,,,,,
2019,1,29,19,97,3.08,0.38,0,0,93.42,,,,,,,,,
2019,1,29,20,97,3.08,0.38,0,0,93.6,,,,,,,,,
2019,1,29,21,99,3.08,0.38,0,0,95.67,,,,,,,,,
2019,1,29,22,97,3.08,0.38,0,0,93.42,,,,,,,,,
2019,1,29,23,93,3.08,0.38,0,0,89.51,,,,,,,,,
2019,1,29,24,90,3.08,0.38,0,0,86.11,,,,,,,,,
2019,1,30,1,88,3.08,0.38,0,0,84.16,,,,,,,,,
2019,1,30,2,87,3.08,0.38,0,0,83.59,,,,,,,,,
2019,1,30,3,87,3.08,0.38,0,0,83.35,,,,,,,,,
2019,1,30,4,90,3.08,0.38,0,0,86.11,,,,,,,,,
2019,1,30,5,90,3.08,0.38,0,0,86.82,,,,,,,,,
2019,1,30,6,94,3.08,0.38,0,0,90.49,,,,,,,,,
2019,1,30,7,100,3.08,0.38,0,0,96.62,,,,,,,,,
2019,1,30,8,106,3.08,0.38,0,0,102.29,,,,,,,,,
2019,1,30,9,105,3.08,0.38,0.06,0.04,101.79,,,,,,,,,
2019,1,30,10,104,3.08,0.38,0.24,0.24,100.13,,,,,,,,,
2019,1,30,11,100,3.08,0.38,0.24,0.58,95.67,,,,,,,,,
2019,1,30,12,97,3.08,0.38,0.12,1.52,91.47,,,,,,,,,
2019,1,30,13,92,3.08,0.38,0.18,1.15,87.01,,,,,,,,,
2019,1,30,14,88,3.08,0.38,0.24,0.85,83.36,,,,,,,,,
2019,1,30,15,86,3.08,0.38,0.18,0.99,81.72,,,,,,,,,
2019,1,30,16,86,3.08,0.38,0.36,0.47,81.34,,,,,,,,,
2019,1,30,17,89,3.08,0.38,0.12,0.19,84.98,,,,,,,,,
2019,1,30,18,94,3.08,0.38,0,0.05,90.95,,,,,,,,,
2019,1,30,19,97,3.08,0.38,0,0,93.75,,,,,,,,,
2019,1,30,20,98,3.08,0.38,0,0,94.08,,,,,,,,,
2019,1,30,21,96,3.08,0.38,0,0,92.25,,,,,,,,,
2019,1,30,22,93,3.08,0.38,0,0,89.93,,,,,,,,,
2019,1,30,23,89,3.08,0.38,0,0,85.78,,,,,,,,,
2019,1,30,24,86,3.08,0.38,0,0,82.84,,,,,,,,,
2019,1,31,1,85,3.08,0.38,0,0,81.62,,,,,,,,,
2019,1,31,2,84,3.08,0.38,0,0,80.9,,,,,,,,,
2019,1,31,3,86,3.08,0.38,0,0,82.21,,,,,,,,,
2019,1,31,4,88,3.08,0.38,0,0,84.55,,,,,,,,,
2019,1,31,5,90,3.08,0.38,0,0,86.71,,,,,,,,,
2019,1,31,6,91,3.08,0.38,0,0,87.79,,,,,,,,,
2019,1,31,7,94,3.08,0.38,0,0,90.87,,,,,,,,,
2019,1,31,8,100,3.08,0.38,0,0,97,,,,,,,,,
2019,1,31,9,100,3.08,0.38,0.06,0.15,96.21,,,,,,,,,
2019,1,31,10,98,3.08,0.38,0.3,1,92.87,,,,,,,,,
2019,1,31,11,95,3.08,0.38,0.3,1.98,89.08,,,,,,,,,
2019,1,31,12,92,3.08,0.38,0.12,1.25,87.19,,,,,,,,,
2019,1,31,13,89,3.08,0.38,0.12,2.73,83.01,,,,,,,,,
2019,1,31,14,86,3.08,0.38,0.18,3.45,78.8,,,,,,,,,
2019,1,31,15,84,3.08,0.38,0.3,3.62,76.36,,,,,,,,,
