Year,Month ,Day,period,Total Gross Load,BTM WAPA,Total Net Load Serve,,,,Source,
2020,8,25,17,32.32,2.24,30,,,,,
2020,8,25,18,31.15,2.24,29,,,,,
2020,8,25,19,30.86,2.24,29,,,,,
2020,8,25,20,30.6,2.24,28,,,,,
2020,8,25,21,30.6,2.24,28,,,,,
2020,8,25,22,27.46,2.24,25,,,,,
2020,8,25,23,24.74,2.24,23,,,,,
2020,8,25,24,22.67,2.24,20,,,,,
2020,8,26,1,20.69,2.24,18,,,,,
2020,8,26,2,19.66,2.24,17,,,,,
2020,8,26,3,19.14,2.24,17,,,,,
2020,8,26,4,19.06,2.24,17,,,,,
2020,8,26,5,19.27,2.24,17,,,,,
2020,8,26,6,19.94,2.24,18,,,,,
2020,8,26,7,21.26,2.24,19,,,,,
2020,8,26,8,21.88,2.24,20,,,,,
2020,8,26,9,22.23,2.24,20,,,,,
2020,8,26,10,22.72,2.24,20,,,,,
2020,8,26,11,24.31,2.24,22,,,,,
2020,8,26,12,26.66,2.24,24,,,,,
2020,8,26,13,28.33,2.24,26,,,,,
2020,8,26,14,29.32,2.24,27,,,,,
2020,8,26,15,33,2.24,31,,,,,
2020,8,26,16,31.1,2.24,29,,,,,
2020,8,26,17,29.49,2.24,27,,,,,
2020,8,26,18,28.5,2.24,26,,,,,
2020,8,26,19,29.62,2.24,27,,,,,
2020,8,26,20,29.11,2.24,27,,,,,
2020,8,26,21,29.27,2.24,27,,,,,
2020,8,26,22,26.9,2.24,25,,,,,
2020,8,26,23,23.54,2.24,21,,,,,
2020,8,26,24,21.48,2.24,19,,,,,
2020,8,27,1,19.9,2.24,18,,,,,
2020,8,27,2,19.22,2.24,17,,,,,
2020,8,27,3,18.84,2.24,17,,,,,
2020,8,27,4,18.52,2.24,16,,,,,
2020,8,27,5,18.58,2.24,16,,,,,
2020,8,27,6,19.08,2.24,17,,,,,
2020,8,27,7,20.21,2.24,18,,,,,
2020,8,27,8,20.39,2.24,18,,,,,
2020,8,27,9,20.98,2.24,19,,,,,
2020,8,27,10,21.51,2.24,19,,,,,
2020,8,27,11,23.53,2.24,21,,,,,
2020,8,27,12,25.39,2.24,23,,,,,
2020,8,27,13,27.14,2.24,25,,,,,
2020,8,27,14,28.58,2.24,26,,,,,
2020,8,27,15,29.73,2.24,27,,,,,
2020,8,27,16,31.93,2.24,30,,,,,
2020,8,27,17,32.96,2.24,31,,,,,
2020,8,27,18,30.86,2.24,29,,,,,
2020,8,27,19,28.12,2.24,26,,,,,
2020,8,27,20,26.88,2.24,25,,,,,
2020,8,27,21,25.92,2.24,24,,,,,
2020,8,27,22,24.34,2.24,22,,,,,
2020,8,27,23,22.78,2.24,21,,,,,
2020,8,27,24,21.05,2.24,19,,,,,
2020,8,28,1,19.93,2.24,18,,,,,
2020,8,28,2,19.09,2.24,17,,,,,
2020,8,28,3,18.51,2.24,16,,,,,
2020,8,28,4,18.35,2.24,16,,,,,
2020,8,28,5,18.33,2.24,16,,,,,
2020,8,28,6,18.87,2.24,17,,,,,
2020,8,28,7,20.19,2.24,18,,,,,
2020,8,28,8,20.19,2.24,18,,,,,
2020,8,28,9,20.75,2.24,19,,,,,
2020,8,28,10,22.09,2.24,20,,,,,
2020,8,28,11,22.94,2.24,21,,,,,
2020,8,28,12,25.1,2.24,23,,,,,
2020,8,28,13,26.43,2.24,24,,,,,
2020,8,28,14,27.97,2.24,26,,,,,
2020,8,28,15,30.63,2.24,28,,,,,
2020,8,28,16,30.02,2.24,28,,,,,
2020,8,28,17,28.51,2.24,26,,,,,
2020,8,28,18,29.31,2.24,27,,,,,
2020,8,28,19,29.4,2.24,27,,,,,
2020,8,28,20,27.44,2.24,25,,,,,
2020,8,28,21,26.45,2.24,24,,,,,
2020,8,28,22,24.19,2.24,22,,,,,
2020,8,28,23,22.69,2.24,20,,,,,
2020,8,28,24,20.78,2.24,19,,,,,
2020,8,29,1,19.27,2.24,17,,,,,
2020,8,29,2,18.4,2.24,16,,,,,
2020,8,29,3,17.93,2.24,16,,,,,
2020,8,29,4,17.61,2.24,15,,,,,
2020,8,29,5,17.65,2.24,15,,,,,
2020,8,29,6,17.9,2.24,16,,,,,
2020,8,29,7,18.19,2.24,16,,,,,
2020,8,29,8,17.23,2.24,15,,,,,
2020,8,29,9,16.54,2.24,14,,,,,
2020,8,29,10,16.36,2.24,14,,,,,
2020,8,29,11,17.94,2.24,16,,,,,
2020,8,29,12,19.7,2.24,17,,,,,
2020,8,29,13,21.49,2.24,19,,,,,
2020,8,29,14,24.69,2.24,22,,,,,
2020,8,29,15,23.76,2.24,22,,,,,
2020,8,29,16,23.7,2.24,21,,,,,
2020,8,29,17,25.79,2.24,24,,,,,
2020,8,29,18,23.35,2.24,21,,,,,
2020,8,29,19,24.01,2.24,22,,,,,
2020,8,29,20,23.79,2.24,22,,,,,
2020,8,29,21,24.63,2.24,22,,,,,
2020,8,29,22,22.93,2.24,21,,,,,
2020,8,29,23,21.56,2.24,19,,,,,
2020,8,29,24,20.26,2.24,18,,,,,
2020,8,30,1,19,2.24,17,,,,,
2020,8,30,2,18.09,2.24,16,,,,,
2020,8,30,3,17.47,2.24,15,,,,,
2020,8,30,4,16.86,2.24,15,,,,,
2020,8,30,5,16.86,2.24,15,,,,,
2020,8,30,6,17.05,2.24,15,,,,,
2020,8,30,7,17.52,2.24,15,,,,,
2020,8,30,8,16.74,2.24,15,,,,,
2020,8,30,9,17.15,2.24,15,,,,,
2020,8,30,10,15.28,2.24,13,,,,,
2020,8,30,11,14.98,2.24,13,,,,,
2020,8,30,12,17.01,2.24,15,,,,,
2020,8,30,13,18.83,2.24,17,,,,,
2020,8,30,14,20.6,2.24,18,,,,,
2020,8,30,15,22.23,2.24,20,,,,,
2020,8,30,16,22.63,2.24,20,,,,,
2020,8,30,17,22.05,2.24,20,,,,,
2020,8,30,18,23.22,2.24,21,,,,,
2020,8,30,19,24.81,2.24,23,,,,,
2020,8,30,20,25.41,2.24,23,,,,,
2020,8,30,21,25.78,2.24,24,,,,,
2020,8,30,22,23.9,2.24,22,,,,,
2020,8,30,23,21.63,2.24,19,,,,,
2020,8,30,24,19.76,2.24,18,,,,,
2020,8,31,1,18.48,2.24,16,,,,,
2020,8,31,2,17.72,2.24,15,,,,,
2020,8,31,3,17.46,2.24,15,,,,,
2020,8,31,4,17.39,2.24,15,,,,,
2020,8,31,5,17.65,2.24,15,,,,,
2020,8,31,6,18.47,2.24,16,,,,,
2020,8,31,7,19.81,2.24,18,,,,,
2020,8,31,8,20.19,2.24,18,,,,,
2020,8,31,9,21.88,2.24,20,,,,,
2020,8,31,10,22.87,2.24,21,,,,,
2020,8,31,11,23.02,2.24,21,,,,,
2020,8,31,12,21.58,2.24,19,,,,,
2020,8,31,13,24.6,2.24,22,,,,,
2020,8,31,14,24.47,2.24,22,,,,,
2020,8,31,15,27.27,2.24,25,,,,,
2020,8,31,16,28.39,2.24,26,,,,,
2020,8,31,17,25.05,2.24,23,,,,,
2020,8,31,18,23.69,2.24,21,,,,,
2020,8,31,19,23.04,2.24,21,,,,,
2020,8,31,20,24,2.24,22,,,,,
2020,8,31,21,24.5,2.24,22,,,,,
2020,8,31,22,22.88,2.24,21,,,,,
2020,8,31,23,21.31,2.24,19,,,,,
2020,8,31,24,19.83,2.24,18,,,,,
2020,9,1,1,18.6,2.24,16,,,,,
2020,9,1,2,17.81,2.24,16,,,,,
2020,9,1,3,17.4,2.24,15,,,,,
2020,9,1,4,17.34,2.24,15,,,,,
2020,9,1,5,17.48,2.24,15,,,,,
2020,9,1,6,18.13,2.24,16,,,,,
2020,9,1,7,19.7,2.24,17,,,,,
2020,9,1,8,20.05,2.24,18,,,,,
2020,9,1,9,21.51,2.24,19,,,,,
2020,9,1,10,20.05,2.24,18,,,,,
2020,9,1,11,23.75,2.24,22,,,,,
2020,9,1,12,21.04,2.24,19,,,,,
2020,9,1,13,21.74,2.24,20,,,,,
2020,9,1,14,22.41,2.24,20,,,,,
2020,9,1,15,23.41,2.24,21,,,,,
2020,9,1,16,23.56,2.24,21,,,,,
2020,9,1,17,23.55,2.24,21,,,,,
2020,9,1,18,23.67,2.24,21,,,,,
2020,9,1,19,24.17,2.24,22,,,,,
2020,9,1,20,24.29,2.24,22,,,,,
2020,9,1,21,24.57,2.24,22,,,,,
2020,9,1,22,22.46,2.24,20,,,,,
2020,9,1,23,20.31,2.24,18,,,,,
2020,9,1,24,18.69,2.24,16,,,,,
2020,9,2,1,17.54,2.24,15,,,,,
2020,9,2,2,16.87,2.24,15,,,,,
2020,9,2,3,16.4,2.24,14,,,,,
2020,9,2,4,16.4,2.24,14,,,,,
2020,9,2,5,16.88,2.24,15,,,,,
2020,9,2,6,17.4,2.24,15,,,,,
2020,9,2,7,18.66,2.24,16,,,,,
2020,9,2,8,18.32,2.24,16,,,,,
2020,9,2,9,17.62,2.24,15,,,,,
2020,9,2,10,17.21,2.24,15,,,,,
2020,9,2,11,18.24,2.24,16,,,,,
2020,9,2,12,19.71,2.24,17,,,,,
2020,9,2,13,20.9,2.24,19,,,,,
2020,9,2,14,22.18,2.24,20,,,,,
2020,9,2,15,23.38,2.24,21,,,,,
2020,9,2,16,24.37,2.24,22,,,,,
2020,9,2,17,25.19,2.24,23,,,,,
2020,9,2,18,26.04,2.24,24,,,,,
2020,9,2,19,27.33,2.24,25,,,,,
2020,9,2,20,27.43,2.24,25,,,,,
2020,9,2,21,27.25,2.24,25,,,,,
2020,9,2,22,23.87,2.24,22,,,,,
2020,9,2,23,21.93,2.24,20,,,,,
2020,9,2,24,19.83,2.24,18,,,,,
2020,9,3,1,18.51,2.24,16,,,,,
2020,9,3,2,17.48,2.24,15,,,,,
2020,9,3,3,16.96,2.24,15,,,,,
2020,9,3,4,16.74,2.24,15,,,,,
2020,9,3,5,17,2.24,15,,,,,
2020,9,3,6,17.61,2.24,15,,,,,
2020,9,3,7,18.74,2.24,17,,,,,
2020,9,3,8,18.56,2.24,16,,,,,
2020,9,3,9,18.03,2.24,16,,,,,
2020,9,3,10,17.24,2.24,15,,,,,
2020,9,3,11,17.57,2.24,15,,,,,
2020,9,3,12,19.63,2.24,17,,,,,
2020,9,3,13,21.22,2.24,19,,,,,
2020,9,3,14,22.57,2.24,20,,,,,
2020,9,3,15,23.95,2.24,22,,,,,
2020,9,3,16,25.21,2.24,23,,,,,
2020,9,3,17,25.93,2.24,24,,,,,
2020,9,3,18,26.59,2.24,24,,,,,
2020,9,3,19,28.33,2.24,26,,,,,
2020,9,3,20,28.47,2.24,26,,,,,
2020,9,3,21,27.69,2.24,25,,,,,
2020,9,3,22,24.99,2.24,23,,,,,
2020,9,3,23,22.54,2.24,20,,,,,
2020,9,3,24,20.39,2.24,18,,,,,
2020,9,4,1,18.97,2.24,17,,,,,
2020,9,4,2,18.02,2.24,16,,,,,
2020,9,4,3,17.29,2.24,15,,,,,
2020,9,4,4,17.09,2.24,15,,,,,
2020,9,4,5,17.23,2.24,15,,,,,
2020,9,4,6,17.69,2.24,15,,,,,
2020,9,4,7,18.96,2.24,17,,,,,
2020,9,4,8,18.66,2.24,16,,,,,
2020,9,4,9,17.6,2.24,15,,,,,
2020,9,4,10,17.33,2.24,15,,,,,
2020,9,4,11,19.1,2.24,17,,,,,
2020,9,4,12,21.51,2.24,19,,,,,
2020,9,4,13,23.6,2.24,21,,,,,
2020,9,4,14,25.2,2.24,23,,,,,
2020,9,4,15,26.48,2.24,24,,,,,
2020,9,4,16,27.25,2.24,25,,,,,
2020,9,4,17,27.51,2.24,25,,,,,
2020,9,4,18,28.18,2.24,26,,,,,
2020,9,4,19,29.69,2.24,27,,,,,
2020,9,4,20,29.88,2.24,28,,,,,
2020,9,4,21,28.85,2.24,27,,,,,
2020,9,4,22,26.06,2.24,24,,,,,
2020,9,4,23,23.85,2.24,22,,,,,
2020,9,4,24,21.92,2.24,20,,,,,
2020,9,5,1,20.36,2.24,18,,,,,
2020,9,5,2,19.09,2.24,17,,,,,
2020,9,5,3,18.12,2.24,16,,,,,
2020,9,5,4,18.02,2.24,16,,,,,
2020,9,5,5,17.97,2.24,16,,,,,
2020,9,5,6,18.07,2.24,16,,,,,
2020,9,5,7,18.49,2.24,16,,,,,
2020,9,5,8,17.33,2.24,15,,,,,
2020,9,5,9,16.25,2.24,14,,,,,
2020,9,5,10,15.63,2.24,13,,,,,
2020,9,5,11,17.12,2.24,15,,,,,
2020,9,5,12,19.01,2.24,17,,,,,
2020,9,5,13,21,2.24,19,,,,,
2020,9,5,14,22.52,2.24,20,,,,,
2020,9,5,15,23.7,2.24,21,,,,,
2020,9,5,16,26.41,2.24,24,,,,,
2020,9,5,17,25.16,2.24,23,,,,,
2020,9,5,18,26.71,2.24,24,,,,,
2020,9,5,19,28.69,2.24,26,,,,,
2020,9,5,20,29.09,2.24,27,,,,,
2020,9,5,21,28.81,2.24,27,,,,,
2020,9,5,22,25.85,2.24,24,,,,,
2020,9,5,23,23.68,2.24,21,,,,,
2020,9,5,24,21.66,2.24,19,,,,,
2020,9,6,1,19.94,2.24,18,,,,,
2020,9,6,2,18.8,2.24,17,,,,,
2020,9,6,3,18,2.24,16,,,,,
2020,9,6,4,17.44,2.24,15,,,,,
2020,9,6,5,17.27,2.24,15,,,,,
2020,9,6,6,17.35,2.24,15,,,,,
2020,9,6,7,17.56,2.24,15,,,,,
2020,9,6,8,16.23,2.24,14,,,,,
2020,9,6,9,14.33,2.24,12,,,,,
2020,9,6,10,13.32,2.24,11,,,,,
2020,9,6,11,14.33,2.24,12,,,,,
2020,9,6,12,16.23,2.24,14,,,,,
2020,9,6,13,18.43,2.24,16,,,,,
2020,9,6,14,20.01,2.24,18,,,,,
2020,9,6,15,21.1,2.24,19,,,,,
2020,9,6,16,21.81,2.24,20,,,,,
2020,9,6,17,22.28,2.24,20,,,,,
2020,9,6,18,24.07,2.24,22,,,,,
2020,9,6,19,26.54,2.24,24,,,,,
2020,9,6,20,27.52,2.24,25,,,,,
2020,9,6,21,27.02,2.24,25,,,,,
2020,9,6,22,24.62,2.24,22,,,,,
2020,9,6,23,22.43,2.24,20,,,,,
2020,9,6,24,20.44,2.24,18,,,,,
2020,9,7,1,19.17,2.24,17,,,,,
2020,9,7,2,17.9,2.24,16,,,,,
2020,9,7,3,17.31,2.24,15,,,,,
2020,9,7,4,17.16,2.24,15,,,,,
2020,9,7,5,17.16,2.24,15,,,,,
2020,9,7,6,17.51,2.24,15,,,,,
2020,9,7,7,17.91,2.24,16,,,,,
2020,9,7,8,16.9,2.24,15,,,,,
2020,9,7,9,15.06,2.24,13,,,,,
2020,9,7,10,13.91,2.24,12,,,,,
2020,9,7,11,14.95,2.24,13,,,,,
2020,9,7,12,17.26,2.24,15,,,,,
2020,9,7,13,19.37,2.24,17,,,,,
2020,9,7,14,21.13,2.24,19,,,,,
2020,9,7,15,24.28,2.24,22,,,,,
2020,9,7,16,24.7,2.24,22,,,,,
2020,9,7,17,27.09,2.24,25,,,,,
2020,9,7,18,27.1,2.24,25,,,,,
2020,9,7,19,27.5,2.24,25,,,,,
2020,9,7,20,27.72,2.24,25,,,,,
2020,9,7,21,26.87,2.24,25,,,,,
2020,9,7,22,24.18,2.24,22,,,,,
2020,9,7,23,21.91,2.24,20,,,,,
2020,9,7,24,19.85,2.24,18,,,,,
2020,9,8,1,18.33,2.24,16,,,,,
2020,9,8,2,17.45,2.24,15,,,,,
2020,9,8,3,16.87,2.24,15,,,,,
2020,9,8,4,16.79,2.24,15,,,,,
2020,9,8,5,17.11,2.24,15,,,,,
2020,9,8,6,18.11,2.24,16,,,,,
2020,9,8,7,19.81,2.24,18,,,,,
2020,9,8,8,19.94,2.24,18,,,,,
2020,9,8,9,20.44,2.24,18,,,,,
2020,9,8,10,21.56,2.24,19,,,,,
2020,9,8,11,23.05,2.24,21,,,,,
2020,9,8,12,22.71,2.24,20,,,,,
2020,9,8,13,22.8,2.24,21,,,,,
2020,9,8,14,25.32,2.24,23,,,,,
2020,9,8,15,22.64,2.24,20,,,,,
2020,9,8,16,22.65,2.24,20,,,,,
2020,9,8,17,24.16,2.24,22,,,,,
2020,9,8,18,22.64,2.24,20,,,,,
2020,9,8,19,21.25,2.24,19,,,,,
2020,9,8,20,21.55,2.24,19,,,,,
2020,9,8,21,21.66,2.24,19,,,,,
2020,9,8,22,20.26,2.24,18,,,,,
2020,9,8,23,18.98,2.24,17,,,,,
2020,9,8,24,17.82,2.24,16,,,,,
2020,9,9,1,17.1,2.24,15,,,,,
2020,9,9,2,16.65,2.24,14,,,,,
2020,9,9,3,16.48,2.24,14,,,,,
2020,9,9,4,16.44,2.24,14,,,,,
2020,9,9,5,16.87,2.24,15,,,,,
2020,9,9,6,17.69,2.24,15,,,,,
2020,9,9,7,19.39,2.24,17,,,,,
2020,9,9,8,20.15,2.24,18,,,,,
2020,9,9,9,20.85,2.24,19,,,,,
2020,9,9,10,21.81,2.24,20,,,,,
2020,9,9,11,22.48,2.24,20,,,,,
2020,9,9,12,20.14,2.24,18,,,,,
2020,9,9,13,18.39,2.24,16,,,,,
2020,9,9,14,16.52,2.24,14,,,,,
2020,9,9,15,16.51,2.24,14,,,,,
2020,9,9,16,19.82,2.24,18,,,,,
2020,9,9,17,22.37,2.24,20,,,,,
2020,9,9,18,21.42,2.24,19,,,,,
2020,9,9,19,20.96,2.24,19,,,,,
2020,9,9,20,22.16,2.24,20,,,,,
2020,9,9,21,22.31,2.24,20,,,,,
2020,9,9,22,20.92,2.24,19,,,,,
2020,9,9,23,19.51,2.24,17,,,,,
2020,9,9,24,18.45,2.24,16,,,,,
2020,9,10,1,17.53,2.24,15,,,,,
2020,9,10,2,16.96,2.24,15,,,,,
2020,9,10,3,16.75,2.24,15,,,,,
2020,9,10,4,16.82,2.24,15,,,,,
2020,9,10,5,17.15,2.24,15,,,,,
2020,9,10,6,17.96,2.24,16,,,,,
2020,9,10,7,19.66,2.24,17,,,,,
2020,9,10,8,20.37,2.24,18,,,,,
2020,9,10,9,20.51,2.24,18,,,,,
2020,9,10,10,20.38,2.24,18,,,,,
2020,9,10,11,18.17,2.24,16,,,,,
2020,9,10,12,18.73,2.24,16,,,,,
2020,9,10,13,16.97,2.24,15,,,,,
2020,9,10,14,18.33,2.24,16,,,,,
2020,9,10,15,17.6,2.24,15,,,,,
2020,9,10,16,16.44,2.24,14,,,,,
2020,9,10,17,16.32,2.24,14,,,,,
2020,9,10,18,17.5,2.24,15,,,,,
2020,9,10,19,19.56,2.24,17,,,,,
2020,9,10,20,21.58,2.24,19,,,,,
2020,9,10,21,22.18,2.24,20,,,,,
2020,9,10,22,20.9,2.24,19,,,,,
2020,9,10,23,19.57,2.24,17,,,,,
2020,9,10,24,18.48,2.24,16,,,,,
2020,9,11,1,17.54,2.24,15,,,,,
2020,9,11,2,17.15,2.24,15,,,,,
2020,9,11,3,16.83,2.24,15,,,,,
2020,9,11,4,16.83,2.24,15,,,,,
2020,9,11,5,17.31,2.24,15,,,,,
2020,9,11,6,18.02,2.24,16,,,,,
2020,9,11,7,19.67,2.24,17,,,,,
2020,9,11,8,19.79,2.24,18,,,,,
2020,9,11,9,18.75,2.24,17,,,,,
2020,9,11,10,15.71,2.24,13,,,,,
2020,9,11,11,15.87,2.24,14,,,,,
2020,9,11,12,16.06,2.24,14,,,,,
2020,9,11,13,16.77,2.24,15,,,,,
2020,9,11,14,17.82,2.24,16,,,,,
2020,9,11,15,17.78,2.24,16,,,,,
2020,9,11,16,18.33,2.24,16,,,,,
2020,9,11,17,19.42,2.24,17,,,,,
2020,9,11,18,20.48,2.24,18,,,,,
2020,9,11,19,20.9,2.24,19,,,,,
2020,9,11,20,22.02,2.24,20,,,,,
2020,9,11,21,22.3,2.24,20,,,,,
2020,9,11,22,20.87,2.24,19,,,,,
2020,9,11,23,19.8,2.24,18,,,,,
2020,9,11,24,18.56,2.24,16,,,,,
2020,9,12,1,17.36,2.24,15,,,,,
