Year,Month,Day,Period,gross load
2020,12,30,13,57.46392
2020,12,30,14,56.39747
2020,12,30,15,55.60489
2020,12,30,16,55.08001
2020,12,30,17,57.33455
2020,12,30,18,62.76726
2020,12,30,19,63.70822
2020,12,30,20,62.78839
2020,12,30,21,60.88777
2020,12,30,22,58.03562
2020,12,30,23,58.37327
2020,12,30,24,53.99453
2020,12,31,1,52.00287
2020,12,31,2,51.32522
2020,12,31,3,50.47982
2020,12,31,4,50.25451
2020,12,31,5,50.59699
2020,12,31,6,51.92597
2020,12,31,7,54.23442
2020,12,31,8,57.80678
2020,12,31,9,59.89024
2020,12,31,10,59.8838
2020,12,31,11,58.21361
2020,12,31,12,56.25825
2020,12,31,13,53.90925
2020,12,31,14,52.61444
2020,12,31,15,53.10065
2020,12,31,16,53.54547
2020,12,31,17,55.47234
2020,12,31,18,59.92725
2020,12,31,19,60.04589
2020,12,31,20,57.68518
2020,12,31,21,55.87528
2020,12,31,22,54.03096
2020,12,31,23,55.93187
2020,12,31,24,52.52825
2021,1,1,1,50.22201
2021,1,1,2,48.97745
2021,1,1,3,48.48326
2021,1,1,4,48.43987
2021,1,1,5,48.92457
2021,1,1,6,50.2195
2021,1,1,7,52.21225
2021,1,1,8,55.31336
2021,1,1,9,58.0336
2021,1,1,10,58.92275
2021,1,1,11,57.54444
2021,1,1,12,55.6345
2021,1,1,13,53.26706
2021,1,1,14,51.54563
2021,1,1,15,50.3587
2021,1,1,16,50.07387
2021,1,1,17,53.49546
2021,1,1,18,59.13056
2021,1,1,19,60.03079
2021,1,1,20,58.53329
2021,1,1,21,57.07183
2021,1,1,22,54.8129
2021,1,1,23,55.86743
2021,1,1,24,51.55523
2021,1,2,1,49.20547
2021,1,2,2,48.39523
2021,1,2,3,48.1924
2021,1,2,4,48.09791
2021,1,2,5,48.4153
2021,1,2,6,49.57081
2021,1,2,7,52.22522
2021,1,2,8,55.83968
2021,1,2,9,59.11677
2021,1,2,10,58.99986
2021,1,2,11,56.65998
2021,1,2,12,54.20662
2021,1,2,13,52.80357
2021,1,2,14,52.62125
2021,1,2,15,52.66589
2021,1,2,16,52.72397
2021,1,2,17,54.1986
2021,1,2,18,58.02268
2021,1,2,19,58.20371
2021,1,2,20,56.75642
2021,1,2,21,54.69054
2021,1,2,22,52.45789
2021,1,2,23,53.35101
2021,1,2,24,49.427
2021,1,3,1,47.32005
2021,1,3,2,46.29917
2021,1,3,3,45.54941
2021,1,3,4,46.00969
2021,1,3,5,46.6479
2021,1,3,6,47.71283
2021,1,3,7,49.57202
2021,1,3,8,52.16739
2021,1,3,9,55.36729
2021,1,3,10,54.82823
2021,1,3,11,52.77755
2021,1,3,12,51.2376
2021,1,3,13,50.64051
2021,1,3,14,49.71744
2021,1,3,15,49.67836
2021,1,3,16,50.03789
2021,1,3,17,51.11995
2021,1,3,18,53.35539
2021,1,3,19,53.35427
2021,1,3,20,52.10247
2021,1,3,21,50.37473
2021,1,3,22,48.49614
2021,1,3,23,49.21559
2021,1,3,24,45.81993
2021,1,4,1,44.3767
2021,1,4,2,43.58053
2021,1,4,3,43.3955
2021,1,4,4,43.85581
2021,1,4,5,44.91753
2021,1,4,6,46.48794
2021,1,4,7,50.07062
2021,1,4,8,52.96849
2021,1,4,9,53.62487
2021,1,4,10,52.06005
2021,1,4,11,50.29876
2021,1,4,12,48.50299
2021,1,4,13,46.99483
2021,1,4,14,46.47077
2021,1,4,15,46.0371
2021,1,4,16,45.85251
2021,1,4,17,47.17291
2021,1,4,18,51.41642
2021,1,4,19,52.39719
2021,1,4,20,51.79441
2021,1,4,21,50.83512
2021,1,4,22,48.57088
2021,1,4,23,49.38137
2021,1,4,24,46.0802
2021,1,5,1,44.33712
2021,1,5,2,43.49852
2021,1,5,3,43.87994
2021,1,5,4,44.40644
2021,1,5,5,44.74923
2021,1,5,6,46.19868
2021,1,5,7,48.7091
2021,1,5,8,51.21681
2021,1,5,9,52.03327
2021,1,5,10,51.56606
2021,1,5,11,51.93564
2021,1,5,12,51.71465
2021,1,5,13,50.83597
2021,1,5,14,51.07199
2021,1,5,15,50.98588
2021,1,5,16,50.517
2021,1,5,17,50.68321
2021,1,5,18,53.69138
2021,1,5,19,53.88746
2021,1,5,20,52.34186
2021,1,5,21,50.76502
2021,1,5,22,49.00827
2021,1,5,23,51.14075
2021,1,5,24,47.92382
2021,1,6,1,46.20059
2021,1,6,2,45.71317
2021,1,6,3,45.50973
2021,1,6,4,45.78461
2021,1,6,5,46.09087
2021,1,6,6,47.57216
2021,1,6,7,50.63916
2021,1,6,8,53.47009
2021,1,6,9,54.01784
2021,1,6,10,52.705
2021,1,6,11,51.67715
2021,1,6,12,49.57302
2021,1,6,13,48.18769
2021,1,6,14,47.5168
2021,1,6,15,47.16499
2021,1,6,16,46.9666
2021,1,6,17,48.53213
2021,1,6,18,52.8166
2021,1,6,19,53.76233
2021,1,6,20,52.81381
2021,1,6,21,52.13813
2021,1,6,22,51.07637
2021,1,6,23,53.35379
2021,1,6,24,50.79268
2021,1,7,1,48.84322
2021,1,7,2,48.71289
2021,1,7,3,48.69833
2021,1,7,4,49.36511
2021,1,7,5,50.61082
2021,1,7,6,51.99584
2021,1,7,7,54.99611
2021,1,7,8,57.62397
2021,1,7,9,58.58432
2021,1,7,10,58.65544
2021,1,7,11,57.27626
2021,1,7,12,54.66807
2021,1,7,13,51.91802
2021,1,7,14,50.45222
2021,1,7,15,48.33625
2021,1,7,16,47.20061
2021,1,7,17,48.87463
2021,1,7,18,53.40258
2021,1,7,19,54.14048
2021,1,7,20,53.52875
2021,1,7,21,52.1823
2021,1,7,22,51.05547
2021,1,7,23,53.19106
2021,1,7,24,49.8689
2021,1,8,1,47.94286
2021,1,8,2,47.13503
2021,1,8,3,46.83306
2021,1,8,4,47.13328
2021,1,8,5,47.95051
2021,1,8,6,49.65899
2021,1,8,7,52.71454
2021,1,8,8,55.40418
2021,1,8,9,56.07113
2021,1,8,10,54.68304
2021,1,8,11,53.00225
2021,1,8,12,50.97115
2021,1,8,13,49.2113
2021,1,8,14,48.59197
2021,1,8,15,47.81982
2021,1,8,16,47.61077
2021,1,8,17,48.8169
2021,1,8,18,53.09605
2021,1,8,19,55.21763
2021,1,8,20,55.43289
2021,1,8,21,54.58757
2021,1,8,22,53.3571
2021,1,8,23,55.36418
2021,1,8,24,51.62427
2021,1,9,1,49.91629
2021,1,9,2,48.80835
2021,1,9,3,47.62651
2021,1,9,4,47.79067
2021,1,9,5,48.39911
2021,1,9,6,49.60731
2021,1,9,7,52.06291
2021,1,9,8,55.09052
2021,1,9,9,56.93358
2021,1,9,10,55.53011
2021,1,9,11,53.70103
2021,1,9,12,51.64605
2021,1,9,13,50.01894
2021,1,9,14,49.09603
2021,1,9,15,49.77955
2021,1,9,16,49.87944
2021,1,9,17,51.62793
2021,1,9,18,55.33215
2021,1,9,19,55.75979
2021,1,9,20,53.92565
2021,1,9,21,52.23228
2021,1,9,22,50.55377
2021,1,9,23,52.32492
2021,1,9,24,49.30758
2021,1,10,1,48.19731
2021,1,10,2,47.88802
2021,1,10,3,47.91239
2021,1,10,4,48.28215
2021,1,10,5,49.06279
2021,1,10,6,50.60424
2021,1,10,7,53.15307
2021,1,10,8,56.31356
2021,1,10,9,58.56655
2021,1,10,10,57.96918
2021,1,10,11,55.74616
2021,1,10,12,53.32288
2021,1,10,13,50.94163
2021,1,10,14,49.23218
2021,1,10,15,48.18348
2021,1,10,16,47.32799
2021,1,10,17,48.78653
2021,1,10,18,53.36348
2021,1,10,19,54.35522
2021,1,10,20,53.54093
2021,1,10,21,52.73468
2021,1,10,22,51.33681
2021,1,10,23,53.7941
2021,1,10,24,51.08594
2021,1,11,1,50.13049
2021,1,11,2,50.20933
2021,1,11,3,50.43956
2021,1,11,4,51.02709
2021,1,11,5,51.48505
2021,1,11,6,53.2312
2021,1,11,7,56.41338
2021,1,11,8,59.5506
2021,1,11,9,59.90948
2021,1,11,10,58.58001
2021,1,11,11,56.66238
2021,1,11,12,54.4141
2021,1,11,13,53.0693
2021,1,11,14,51.99768
2021,1,11,15,50.58027
2021,1,11,16,49.01683
2021,1,11,17,50.03866
2021,1,11,18,54.76033
2021,1,11,19,56.18577
2021,1,11,20,55.60705
2021,1,11,21,55.12934
2021,1,11,22,53.96376
2021,1,11,23,56.03467
2021,1,11,24,53.00837
2021,1,12,1,52.27389
2021,1,12,2,51.97354
2021,1,12,3,51.90346
2021,1,12,4,52.45745
2021,1,12,5,53.2313
2021,1,12,6,54.50593
2021,1,12,7,57.36406
2021,1,12,8,59.66737
2021,1,12,9,59.68405
2021,1,12,10,58.42705
2021,1,12,11,56.25024
2021,1,12,12,53.90678
2021,1,12,13,52.07064
2021,1,12,14,51.37985
2021,1,12,15,50.84357
2021,1,12,16,49.75466
2021,1,12,17,50.78289
2021,1,12,18,54.56811
2021,1,12,19,55.24842
2021,1,12,20,54.73579
2021,1,12,21,53.60028
2021,1,12,22,51.93179
2021,1,12,23,53.94493
2021,1,12,24,50.67334
2021,1,13,1,49.03263
2021,1,13,2,48.68724
2021,1,13,3,48.27293
2021,1,13,4,47.84927
2021,1,13,5,47.89221
2021,1,13,6,48.91518
2021,1,13,7,51.4405
2021,1,13,8,53.62208
2021,1,13,9,54.56417
2021,1,13,10,54.16194
2021,1,13,11,51.73628
2021,1,13,12,49.87073
2021,1,13,13,48.86995
2021,1,13,14,48.38633
2021,1,13,15,48.86422
2021,1,13,16,48.87966
2021,1,13,17,49.21431
2021,1,13,18,50.99394
2021,1,13,19,51.23794
2021,1,13,20,49.81768
2021,1,13,21,49.23523
2021,1,13,22,48.79055
2021,1,13,23,50.92356
2021,1,13,24,49.82204
2021,1,14,1,49.25542
2021,1,14,2,48.88719
2021,1,14,3,48.1797
2021,1,14,4,48.19805
2021,1,14,5,48.81661
2021,1,14,6,49.59776
2021,1,14,7,52.15484
2021,1,14,8,54.13391
2021,1,14,9,54.6108
2021,1,14,10,54.66177
2021,1,14,11,54.56869
2021,1,14,12,54.14962
2021,1,14,13,53.23823
2021,1,14,14,53.31345
2021,1,14,15,53.10493
2021,1,14,16,52.30998
2021,1,14,17,53.48546
2021,1,14,18,56.48638
2021,1,14,19,57.37449
2021,1,14,20,56.45681
2021,1,14,21,55.4526
2021,1,14,22,53.69484
2021,1,14,23,55.9471
2021,1,14,24,52.94733
2021,1,15,1,51.50771
2021,1,15,2,50.575
2021,1,15,3,50.17107
2021,1,15,4,50.3438
2021,1,15,5,50.75703
2021,1,15,6,51.52392
2021,1,15,7,53.98809
2021,1,15,8,56.60142
2021,1,15,9,56.66025
2021,1,15,10,55.50373
2021,1,15,11,53.43419
2021,1,15,12,52.19977
2021,1,15,13,50.5546
2021,1,15,14,49.8072
2021,1,15,15,49.57227
2021,1,15,16,48.87552
2021,1,15,17,49.51719
2021,1,15,18,53.69287
2021,1,15,19,55.13809
2021,1,15,20,55.04839
2021,1,15,21,54.44036
2021,1,15,22,53.1436
2021,1,15,23,54.74935
2021,1,15,24,51.44144
2021,1,16,1,49.23834
2021,1,16,2,48.27145
2021,1,16,3,47.30516
2021,1,16,4,46.96424
2021,1,16,5,46.74479
2021,1,16,6,47.74368
2021,1,16,7,49.48243
2021,1,16,8,52.2485
2021,1,16,9,54.86685
2021,1,16,10,55.69933
2021,1,16,11,54.77896
2021,1,16,12,53.71376
2021,1,16,13,53.29357
2021,1,16,14,52.66517
2021,1,16,15,52.74517
2021,1,16,16,51.86779
2021,1,16,17,52.83595
2021,1,16,18,56.18924
2021,1,16,19,56.67322
2021,1,16,20,54.85805
2021,1,16,21,53.17333
2021,1,16,22,51.20791
2021,1,16,23,51.85743
2021,1,16,24,48.20435
2021,1,17,1,46.268
2021,1,17,2,45.10099
2021,1,17,3,44.68916
2021,1,17,4,44.62902
2021,1,17,5,44.69757
2021,1,17,6,45.68187
2021,1,17,7,47.94121
2021,1,17,8,51.25652
2021,1,17,9,54.36634
2021,1,17,10,54.64509
2021,1,17,11,53.33167
2021,1,17,12,51.84605
2021,1,17,13,50.86833
2021,1,17,14,50.46201
2021,1,17,15,50.76595
2021,1,17,16,50.37246
2021,1,17,17,50.88715
2021,1,17,18,52.92926
2021,1,17,19,52.9169
2021,1,17,20,51.11664
2021,1,17,21,49.33901
2021,1,17,22,46.8084
2021,1,17,23,47.68028
2021,1,17,24,44.55933
2021,1,18,1,43.05873
2021,1,18,2,42.62426
2021,1,18,3,42.39043
2021,1,18,4,42.40642
2021,1,18,5,43.0498
2021,1,18,6,44.66258
2021,1,18,7,47.77203
2021,1,18,8,50.68416
2021,1,18,9,53.09017
2021,1,18,10,53.56118
2021,1,18,11,53.20626
2021,1,18,12,52.05372
2021,1,18,13,50.7422
2021,1,18,14,50.06626
2021,1,18,15,50.05124
2021,1,18,16,49.78646
2021,1,18,17,50.12838
2021,1,18,18,52.8058
2021,1,18,19,53.63345
2021,1,18,20,52.80897
2021,1,18,21,51.83568
2021,1,18,22,50.38317
2021,1,18,23,52.69104
2021,1,18,24,49.93428
2021,1,19,1,48.17378
2021,1,19,2,47.90875
2021,1,19,3,48.31734
2021,1,19,4,48.71374
2021,1,19,5,49.35832
2021,1,19,6,50.70929
2021,1,19,7,53.16472
2021,1,19,8,55.9144
2021,1,19,9,56.06918
2021,1,19,10,55.58819
2021,1,19,11,52.17561
2021,1,19,12,51.03189
2021,1,19,13,49.81884
2021,1,19,14,48.95005
2021,1,19,15,47.63054
2021,1,19,16,46.60607
2021,1,19,17,47.13624
2021,1,19,18,51.2458
2021,1,19,19,52.67525
2021,1,19,20,52.49996
2021,1,19,21,51.75634
2021,1,19,22,50.68653
2021,1,19,23,53.21816
2021,1,19,24,50.51753
2021,1,20,1,49.6799
2021,1,20,2,49.79908
2021,1,20,3,50.08529
2021,1,20,4,50.70932
2021,1,20,5,51.22064
2021,1,20,6,51.81658
2021,1,20,7,53.71733
2021,1,20,8,56.32203
2021,1,20,9,57.39091
2021,1,20,10,55.92699
2021,1,20,11,53.45113
2021,1,20,12,50.89013
2021,1,20,13,48.94285
2021,1,20,14,47.78726
2021,1,20,15,46.92886
2021,1,20,16,46.03732
2021,1,20,17,45.21933
2021,1,20,18,48.32938
2021,1,20,19,50.2937
2021,1,20,20,49.7987
2021,1,20,21,49.09137
2021,1,20,22,47.52815
2021,1,20,23,48.51322
2021,1,20,24,45.33398
2021,1,21,1,44.15996
2021,1,21,2,44.03813
2021,1,21,3,43.94944
2021,1,21,4,44.1105
2021,1,21,5,44.73532
2021,1,21,6,46.1418
2021,1,21,7,48.28874
2021,1,21,8,50.49054
2021,1,21,9,50.60182
2021,1,21,10,49.48672
2021,1,21,11,48.38677
2021,1,21,12,47.86982
2021,1,21,13,47.72567
2021,1,21,14,47.3364
2021,1,21,15,46.55641
2021,1,21,16,45.5736
2021,1,21,17,46.10263
2021,1,21,18,48.91455
2021,1,21,19,49.80782
2021,1,21,20,49.08791
2021,1,21,21,47.99573
2021,1,21,22,46.19568
2021,1,21,23,47.43168
2021,1,21,24,44.38134
2021,1,22,1,42.64691
2021,1,22,2,42.10481
2021,1,22,3,42.21872
2021,1,22,4,42.31487
2021,1,22,5,42.70163
2021,1,22,6,43.99094
2021,1,22,7,45.80116
2021,1,22,8,49.08697
2021,1,22,9,49.34202
2021,1,22,10,48.37996
2021,1,22,11,47.12946
2021,1,22,12,46.17713
2021,1,22,13,45.31147
2021,1,22,14,45.5392
2021,1,22,15,45.24934
2021,1,22,16,44.68301
2021,1,22,17,44.53111
2021,1,22,18,48.4032
2021,1,22,19,49.74626
2021,1,22,20,48.95178
2021,1,22,21,48.08859
2021,1,22,22,46.32793
2021,1,22,23,47.8353
2021,1,22,24,44.56198
2021,1,23,1,42.97979
2021,1,23,2,42.94926
2021,1,23,3,42.57737
2021,1,23,4,42.52052
2021,1,23,5,42.40961
2021,1,23,6,43.92111
2021,1,23,7,46.61749
2021,1,23,8,49.59675
2021,1,23,9,51.52342
2021,1,23,10,51.3866
2021,1,23,11,49.86667
2021,1,23,12,48.01188
2021,1,23,13,48.61279
2021,1,23,14,49.08119
2021,1,23,15,49.5975
2021,1,23,16,48.67323
2021,1,23,17,49.52147
2021,1,23,18,52.85375
2021,1,23,19,53.50854
2021,1,23,20,51.77465
2021,1,23,21,50.26866
2021,1,23,22,48.3187
2021,1,23,23,49.79221
2021,1,23,24,46.51347
2021,1,24,1,44.73606
2021,1,24,2,44.34039
2021,1,24,3,44.4926
2021,1,24,4,45.23482
2021,1,24,5,45.81236
2021,1,24,6,47.36267
2021,1,24,7,50.01614
2021,1,24,8,53.53819
2021,1,24,9,55.15388
2021,1,24,10,54.62218
2021,1,24,11,51.9159
2021,1,24,12,50.4619
2021,1,24,13,49.51892
2021,1,24,14,47.91363
2021,1,24,15,46.82248
2021,1,24,16,46.12527
2021,1,24,17,46.64131
2021,1,24,18,49.12942
2021,1,24,19,49.84182
2021,1,24,20,49.10278
2021,1,24,21,48.48376
2021,1,24,22,46.90007
2021,1,24,23,48.79878
2021,1,24,24,45.97463
2021,1,25,1,44.85366
2021,1,25,2,44.58306
2021,1,25,3,44.92114
2021,1,25,4,45.13326
2021,1,25,5,45.69783
2021,1,25,6,47.09023
2021,1,25,7,49.94943
2021,1,25,8,52.62364
2021,1,25,9,52.74141
2021,1,25,10,52.6259
2021,1,25,11,51.28099
2021,1,25,12,49.76272
2021,1,25,13,48.65286
2021,1,25,14,47.97509
2021,1,25,15,47.86803
2021,1,25,16,47.54652
2021,1,25,17,47.75367
2021,1,25,18,50.72336
2021,1,25,19,51.89917
2021,1,25,20,51.54438
2021,1,25,21,50.5423
2021,1,25,22,49.25726
2021,1,25,23,51.74196
2021,1,25,24,49.56326
2021,1,26,1,48.74253
2021,1,26,2,48.68369
2021,1,26,3,49.00346
2021,1,26,4,49.61378
2021,1,26,5,50.5308
2021,1,26,6,52.18317
2021,1,26,7,54.67468
2021,1,26,8,57.31907
2021,1,26,9,57.81143
2021,1,26,10,58.21295
2021,1,26,11,56.97255
2021,1,26,12,55.93801
2021,1,26,13,54.18014
2021,1,26,14,53.83651
2021,1,26,15,53.3982
2021,1,26,16,52.5178
2021,1,26,17,51.74912
2021,1,26,18,53.98898
2021,1,26,19,54.80528
2021,1,26,20,53.89293
2021,1,26,21,52.41845
2021,1,26,22,50.26099
2021,1,26,23,52.25289
2021,1,26,24,49.52447
2021,1,27,1,48.21789
2021,1,27,2,47.49697
2021,1,27,3,47.61226
2021,1,27,4,48.65278
2021,1,27,5,49.54202
2021,1,27,6,51.41174
2021,1,27,7,54.74143
2021,1,27,8,57.50384
2021,1,27,9,56.80628
2021,1,27,10,55.54192
2021,1,27,11,53.18854
2021,1,27,12,50.08325
2021,1,27,13,48.8832
2021,1,27,14,47.57109
2021,1,27,15,46.64441
2021,1,27,16,45.5271
2021,1,27,17,46.896
2021,1,27,18,50.5189
2021,1,27,19,51.99217
2021,1,27,20,51.02061
2021,1,27,21,49.80859
2021,1,27,22,47.97227
2021,1,27,23,49.47901
2021,1,27,24,46.56929
2021,1,28,1,45.69034
2021,1,28,2,45.78588
2021,1,28,3,45.94192
2021,1,28,4,46.4133
2021,1,28,5,46.26474
2021,1,28,6,47.85509
2021,1,28,7,50.91554
2021,1,28,8,53.07447
2021,1,28,9,53.11729
2021,1,28,10,51.47393
2021,1,28,11,49.66523
2021,1,28,12,48.16313
2021,1,28,13,46.73414
2021,1,28,14,45.25595
2021,1,28,15,44.26614
2021,1,28,16,43.40291
2021,1,28,17,43.99245
2021,1,28,18,47.44522
2021,1,28,19,49.26456
2021,1,28,20,49.0694
2021,1,28,21,48.46015
2021,1,28,22,47.04389
2021,1,28,23,49.02417
2021,1,28,24,46.45637
2021,1,29,1,45.23954
2021,1,29,2,45.00643
2021,1,29,3,45.07652
2021,1,29,4,45.3633
2021,1,29,5,46.17046
2021,1,29,6,48.02712
2021,1,29,7,50.65598
2021,1,29,8,53.43881
2021,1,29,9,53.58674
2021,1,29,10,51.92194
2021,1,29,11,49.99956
2021,1,29,12,48.17798
2021,1,29,13,46.37251
2021,1,29,14,45.30917
2021,1,29,15,45.00996
2021,1,29,16,44.63477
2021,1,29,17,46.06785
2021,1,29,18,50.00935
2021,1,29,19,52.01666
2021,1,29,20,51.36111
2021,1,29,21,50.59397
2021,1,29,22,48.66575
2021,1,29,23,50.02174
2021,1,29,24,46.60394
2021,1,30,1,44.68421
2021,1,30,2,43.99055
2021,1,30,3,43.5165
2021,1,30,4,43.53241
2021,1,30,5,43.73076
2021,1,30,6,44.62308
2021,1,30,7,47.37667
2021,1,30,8,50.9326
2021,1,30,9,53.24747
2021,1,30,10,53.54472
2021,1,30,11,52.56034
2021,1,30,12,51.8931
2021,1,30,13,50.37561
2021,1,30,14,49.64808
2021,1,30,15,48.99964
2021,1,30,16,48.28609
2021,1,30,17,48.59934
2021,1,30,18,52.86078
2021,1,30,19,54.58295
2021,1,30,20,53.452
2021,1,30,21,51.88606
2021,1,30,22,49.43116
2021,1,30,23,50.57166
2021,1,30,24,47.18439
2021,1,31,1,45.18193
2021,1,31,2,44.46097
2021,1,31,3,44.65421
2021,1,31,4,45.0409
2021,1,31,5,45.27983
2021,1,31,6,46.56552
2021,1,31,7,49.01172
2021,1,31,8,52.28255
2021,1,31,9,54.20335
2021,1,31,10,52.64443
2021,1,31,11,50.10282
2021,1,31,12,48.2936
2021,1,31,13,46.39632
2021,1,31,14,44.95982
2021,1,31,15,44.0826
2021,1,31,16,43.20041
2021,1,31,17,43.06182
2021,1,31,18,46.6934
2021,1,31,19,48.60332
2021,1,31,20,48.22204
2021,1,31,21,47.57586
2021,1,31,22,46.34943
2021,1,31,23,48.666
2021,1,31,24,46.09584
2021,2,1,1,45.0169
2021,2,1,2,45.08027
2021,2,1,3,45.59187
2021,2,1,4,46.27947
2021,2,1,5,47.06537
2021,2,1,6,48.67434
2021,2,1,7,51.79165
2021,2,1,8,54.23602
2021,2,1,9,53.80378
2021,2,1,10,52.34467
2021,2,1,11,50.22508
2021,2,1,12,48.79221
2021,2,1,13,48.30666
2021,2,1,14,47.80236
2021,2,1,15,45.99599
2021,2,1,16,45.22869
2021,2,1,17,45.54327
2021,2,1,18,48.29776
2021,2,1,19,49.97268
2021,2,1,20,48.81851
2021,2,1,21,48.05102
2021,2,1,22,46.66286
2021,2,1,23,48.88311
2021,2,1,24,46.67926
2021,2,2,1,45.62751
2021,2,2,2,45.24261
2021,2,2,3,45.57915
2021,2,2,4,46.2097
2021,2,2,5,46.99385
2021,2,2,6,48.56431
2021,2,2,7,50.98751
2021,2,2,8,52.64221
2021,2,2,9,52.86273
2021,2,2,10,51.74464
2021,2,2,11,49.69963
2021,2,2,12,48.35388
2021,2,2,13,46.51902
2021,2,2,14,45.21161
2021,2,2,15,44.02887
2021,2,2,16,42.63914
2021,2,2,17,42.25817
2021,2,2,18,45.41149
2021,2,2,19,47.63961
2021,2,2,20,46.9302
2021,2,2,21,45.83177
2021,2,2,22,44.54125
2021,2,2,23,46.10798
2021,2,2,24,43.58513
2021,2,3,1,42.29354
2021,2,3,2,41.58551
2021,2,3,3,41.84882
2021,2,3,4,42.0026
2021,2,3,5,42.87201
2021,2,3,6,44.36425
2021,2,3,7,46.30254
2021,2,3,8,47.8757
2021,2,3,9,47.53491
2021,2,3,10,46.80651
2021,2,3,11,46.87835
2021,2,3,12,46.90371
2021,2,3,13,47.5862
2021,2,3,14,48.34559
2021,2,3,15,49.04715
2021,2,3,16,48.47222
2021,2,3,17,47.90879
2021,2,3,18,49.53057
2021,2,3,19,50.04513
2021,2,3,20,49.36959
2021,2,3,21,48.17911
2021,2,3,22,46.43661
2021,2,3,23,48.39387
2021,2,3,24,45.93261
2021,2,4,1,44.17107
2021,2,4,2,43.9413
2021,2,4,3,43.88656
2021,2,4,4,44.35165
2021,2,4,5,45.3831
2021,2,4,6,47.11284
2021,2,4,7,50.05184
2021,2,4,8,52.63843
2021,2,4,9,52.46735
2021,2,4,10,52.97697
2021,2,4,11,52.7118
2021,2,4,12,52.27141
2021,2,4,13,51.34617
2021,2,4,14,51.49636
2021,2,4,15,51.60401
2021,2,4,16,51.61382
2021,2,4,17,51.54539
2021,2,4,18,54.80038
2021,2,4,19,56.4287
2021,2,4,20,55.34036
2021,2,4,21,54.14804
2021,2,4,22,52.43012
2021,2,4,23,53.87934
2021,2,4,24,50.36058
2021,2,5,1,48.83413
2021,2,5,2,47.97292
2021,2,5,3,47.3771
2021,2,5,4,47.18281
2021,2,5,5,47.3764
2021,2,5,6,48.43406
2021,2,5,7,51.08565
2021,2,5,8,53.52907
2021,2,5,9,54.57135
2021,2,5,10,55.30884
2021,2,5,11,55.39505
2021,2,5,12,54.51768
2021,2,5,13,53.73141
2021,2,5,14,53.24547
2021,2,5,15,53.11291
2021,2,5,16,52.8029
2021,2,5,17,53.10142
2021,2,5,18,55.60687
2021,2,5,19,57.56453
2021,2,5,20,56.71242
2021,2,5,21,55.42991
2021,2,5,22,53.17774
2021,2,5,23,54.6472
2021,2,5,24,51.64006
2021,2,6,1,49.47376
2021,2,6,2,48.33033
2021,2,6,3,48.07901
2021,2,6,4,47.7761
2021,2,6,5,48.17458
2021,2,6,6,49.41331
2021,2,6,7,51.12358
2021,2,6,8,53.93383
2021,2,6,9,55.82838
2021,2,6,10,55.76875
2021,2,6,11,55.11199
2021,2,6,12,54.35869
2021,2,6,13,53.23443
2021,2,6,14,52.44104
2021,2,6,15,52.94347
2021,2,6,16,52.61046
2021,2,6,17,53.43822
2021,2,6,18,56.30518
2021,2,6,19,57.55986
2021,2,6,20,55.88515
2021,2,6,21,54.016
2021,2,6,22,51.72971
2021,2,6,23,52.75163
2021,2,6,24,48.76397
2021,2,7,1,47.1076
2021,2,7,2,46.38376
2021,2,7,3,45.60625
2021,2,7,4,46.09267
2021,2,7,5,46.56582
2021,2,7,6,47.16627
2021,2,7,7,49.04744
2021,2,7,8,52.0089
2021,2,7,9,53.97041
2021,2,7,10,52.43107
2021,2,7,11,51.06962
2021,2,7,12,49.72565
2021,2,7,13,48.48259
2021,2,7,14,47.39917
2021,2,7,15,46.78699
2021,2,7,16,46.29372
2021,2,7,17,46.78171
2021,2,7,18,48.37595
2021,2,7,19,49.25489
2021,2,7,20,48.06809
2021,2,7,21,47.38083
2021,2,7,22,46.02322
2021,2,7,23,47.48295
2021,2,7,24,44.55371
2021,2,8,1,43.22962
2021,2,8,2,42.59346
2021,2,8,3,42.82143
2021,2,8,4,42.95359
2021,2,8,5,43.83065
2021,2,8,6,45.07121
2021,2,8,7,47.62366
2021,2,8,8,50.16635
2021,2,8,9,50.55756
2021,2,8,10,50.44947
2021,2,8,11,49.51149
2021,2,8,12,48.30328
2021,2,8,13,47.58225
2021,2,8,14,46.26534
2021,2,8,15,45.11668
2021,2,8,16,44.80413
2021,2,8,17,44.88749
2021,2,8,18,47.8337
2021,2,8,19,49.13267
2021,2,8,20,48.5106
2021,2,8,21,47.24536
2021,2,8,22,46.08944
2021,2,8,23,47.97107
2021,2,8,24,45.42387
2021,2,9,1,43.58183
2021,2,9,2,42.86495
2021,2,9,3,42.97945
2021,2,9,4,42.79184
2021,2,9,5,42.63454
2021,2,9,6,43.66369
2021,2,9,7,46.63992
2021,2,9,8,48.38889
2021,2,9,9,47.7539
2021,2,9,10,47.44915
